Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Procedure Type,Procedure Name,Application Type Code,Application Type,Application Data Type,Application Data,Application Average Persons Per Case,Number of Applications
2019.0,TUR,DZA,Türkiye,Algeria,U,UNHCR,N,New,P,Persons,0.0,13.0
2019.0,TUR,AGO,Türkiye,Angola,G,Government,N,New,P,Persons,0.0,35.0
2019.0,TUR,EGY,Türkiye,Egypt,U,UNHCR,N,New,P,Persons,0.0,21.0
2019.0,TUR,ARM,Türkiye,Armenia,G,Government,N,New,P,Persons,0.0,5.0
2019.0,TUR,AUS,Türkiye,Australia,G,Government,A,Appeal,P,Persons,0.0,63.0
2019.0,TUR,AUS,Türkiye,Australia,G,Government,N,New,P,Persons,0.0,161.0
2019.0,TUR,AUT,Türkiye,Austria,G,Government,N,New,P,Persons,0.0,298.0
2019.0,TUR,AZE,Türkiye,Azerbaijan,G,Government,N,New,P,Persons,0.0,5.0
2019.0,TUR,AZE,Türkiye,Azerbaijan,U,UNHCR,N,New,P,Persons,0.0,5.0
2019.0,TUR,BEL,Türkiye,Belgium,G,Government,N,New,P,Persons,0.0,404.0
2019.0,TUR,BEL,Türkiye,Belgium,G,Government,R,Repeat,P,Persons,0.0,63.0
2019.0,TUR,BFA,Türkiye,Burkina Faso,G,Government,N,New,P,Persons,0.0,5.0
2019.0,TUR,BRA,Türkiye,Brazil,G,Government,N,New,P,Persons,0.0,63.0
2019.0,TUR,BIH,Türkiye,Bosnia and Herzegovina,G,Government,N,New,P,Persons,0.0,74.0
2019.0,TUR,BGR,Türkiye,Bulgaria,G,Government,NR,New and repeat,P,Persons,0.0,9.0
2019.0,TUR,CAN,Türkiye,Canada,G,Government,A,Appeal,P,Persons,0.0,54.0
2019.0,TUR,CAN,Türkiye,Canada,G,Government,N,New,P,Persons,0.0,1548.0
2019.0,TUR,CAF,Türkiye,Central African Republic,G,Government,N,New,P,Persons,0.0,5.0
2019.0,TUR,CRI,Türkiye,Costa Rica,G,Government,N,New,P,Persons,0.0,5.0
2019.0,TUR,CYP,Türkiye,Cyprus,G,Government,N,New,P,Persons,0.0,111.0
2019.0,TUR,CYP,Türkiye,Cyprus,G,Government,R,Repeat,P,Persons,0.0,11.0
2019.0,TUR,CZE,Türkiye,Czechia,G,Government,N,New,P,Persons,0.0,22.0
2019.0,TUR,CZE,Türkiye,Czechia,G,Government,R,Repeat,P,Persons,0.0,5.0
2019.0,TUR,DNK,Türkiye,Denmark,G,Government,A,Appeal,P,Persons,0.0,16.0
2019.0,TUR,DNK,Türkiye,Denmark,G,Government,N,New,P,Persons,0.0,23.0
2019.0,TUR,EST,Türkiye,Estonia,G,Government,N,New,P,Persons,0.0,22.0
2019.0,TUR,FIN,Türkiye,Finland,G,Government,N,New,C,Cases,0.0,374.0
2019.0,TUR,FIN,Türkiye,Finland,G,Government,R,Repeat,C,Cases,0.0,27.0
2019.0,TUR,FRA,Türkiye,France,G,Government,A,Appeal,P,Persons,0.0,1153.0
2019.0,TUR,FRA,Türkiye,France,G,Government,N,New,P,Persons,0.0,3726.0
2019.0,TUR,FRA,Türkiye,France,G,Government,A,Appeal,P,Persons,0.0,284.0
2019.0,TUR,FRA,Türkiye,France,G,Government,R,Repeat,P,Persons,0.0,386.0
2019.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,A,Appeal,C,Cases,0.0,166.0
2019.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0.0,1266.0
2019.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,R,Repeat,P,Persons,0.0,5.0
2019.0,TUR,GEO,Türkiye,Georgia,G,Government,N,New,P,Persons,0.0,64.0
2019.0,TUR,DEU,Türkiye,Germany,G,Government,N,New,P,Persons,0.0,10784.0
2019.0,TUR,DEU,Türkiye,Germany,G,Government,R,Repeat,P,Persons,0.0,639.0
2019.0,TUR,GRC,Türkiye,Greece,G,Government,N,New,P,Persons,0.0,3794.0
2019.0,TUR,GRC,Türkiye,Greece,G,Government,R,Repeat,P,Persons,0.0,10.0
2019.0,TUR,HRV,Türkiye,Croatia,G,Government,N,New,P,Persons,0.0,55.0
2019.0,TUR,HRV,Türkiye,Croatia,G,Government,A,Appeal,P,Persons,0.0,5.0
2019.0,TUR,HUN,Türkiye,Hungary,G,Government,N,New,P,Persons,0.0,5.0
2019.0,TUR,ISL,Türkiye,Iceland,G,Government,N,New,P,Persons,0.0,10.0
2019.0,TUR,CIV,Türkiye,Côte d'Ivoire,G,Government,N,New,P,Persons,0.0,5.0
2019.0,TUR,IND,Türkiye,India,U,UNHCR,N,New,P,Persons,0.0,29.0
2019.0,TUR,IDN,Türkiye,Indonesia,U,UNHCR,N,New,P,Persons,0.0,5.0
2019.0,TUR,IRL,Türkiye,Ireland,G,Government,N,New,P,Persons,0.0,8.0
2019.0,TUR,IRQ,Türkiye,Iraq,U,UNHCR,N,New,P,Persons,0.0,309.0
2019.0,TUR,ISR,Türkiye,Israel,G,Government,N,New,P,Persons,0.0,322.0
2019.0,TUR,ITA,Türkiye,Italy,G,Government,N,New,P,Persons,0.0,451.0
2019.0,TUR,JPN,Türkiye,Japan,G,Government,A,Appeal,P,Persons,0.0,406.0
2019.0,TUR,JPN,Türkiye,Japan,G,Government,N,New,P,Persons,0.0,1331.0
2019.0,TUR,KEN,Türkiye,Kenya,G,Government,N,New,P,Persons,0.0,22.0
2019.0,TUR,KGZ,Türkiye,Kyrgyzstan,G,Government,N,New,P,Persons,0.0,28.0
2019.0,TUR,KOR,Türkiye,Republic of Korea,G,Government,N,New,P,Persons,0.0,320.0
2019.0,TUR,LBN,Türkiye,Lebanon,U,UNHCR,N,New,P,Persons,0.0,5.0
2019.0,TUR,LTU,Türkiye,Lithuania,G,Government,N,New,P,Persons,0.0,14.0
2019.0,TUR,LUX,Türkiye,Luxembourg,G,Government,N,New,P,Persons,0.0,60.0
2019.0,TUR,LVA,Türkiye,Latvia,G,Government,N,New,P,Persons,0.0,5.0
2019.0,TUR,MDG,Türkiye,Madagascar,U,UNHCR,N,New,P,Persons,0.0,36.0
2019.0,TUR,MDA,Türkiye,Republic of Moldova,G,Government,N,New,P,Persons,0.0,22.0
2019.0,TUR,MDA,Türkiye,Republic of Moldova,G,Government,J,Judiciary,P,Persons,0.0,5.0
2019.0,TUR,MLI,Türkiye,Mali,G,Government,N,New,P,Persons,0.0,10.0
2019.0,TUR,MNE,Türkiye,Montenegro,G,Government,N,New,P,Persons,0.0,10.0
2019.0,TUR,MNG,Türkiye,Mongolia,U,UNHCR,N,New,P,Persons,0.0,21.0
2019.0,TUR,MAR,Türkiye,Morocco,U,UNHCR,N,New,P,Persons,0.0,8.0
2019.0,TUR,MLT,Türkiye,Malta,G,Government,A,Appeal,P,Persons,0.0,5.0
2019.0,TUR,NLD,Türkiye,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0.0,1251.0
2019.0,TUR,NLD,Türkiye,Netherlands (Kingdom of the),G,Government,R,Repeat,P,Persons,0.0,30.0
2019.0,TUR,NGA,Türkiye,Nigeria,G,Government,N,New,P,Persons,0.0,11.0
2019.0,TUR,NOR,Türkiye,Norway,G,Government,A,Appeal,P,Persons,0.0,46.0
2019.0,TUR,NOR,Türkiye,Norway,G,Government,N,New,P,Persons,0.0,359.0
2019.0,TUR,NZL,Türkiye,New Zealand,G,Government,N,New,P,Persons,0.0,13.0
2019.0,TUR,PER,Türkiye,Peru,G,Government,N,New,P,Persons,0.0,5.0
2019.0,TUR,PHL,Türkiye,Philippines,G,Government,N,New,P,Persons,0.0,6.0
2019.0,TUR,POL,Türkiye,Poland,G,Government,A,Appeal,P,Persons,0.0,5.0
2019.0,TUR,POL,Türkiye,Poland,G,Government,N,New,P,Persons,0.0,117.0
2019.0,TUR,PRT,Türkiye,Portugal,G,Government,N,New,P,Persons,0.0,9.0
2019.0,TUR,ROU,Türkiye,Romania,G,Government,N,New,P,Persons,0.0,102.0
2019.0,TUR,ROU,Türkiye,Romania,G,Government,R,Repeat,P,Persons,0.0,11.0
2019.0,TUR,ZAF,Türkiye,South Africa,G,Government,N,New,P,Persons,0.0,120.0
2019.0,TUR,RUS,Türkiye,Russian Federation,G,Government,N,New,P,Persons,0.0,5.0
2019.0,TUR,ESP,Türkiye,Spain,G,Government,N,New,P,Persons,0.0,168.0
2019.0,TUR,SRB,Türkiye,Serbia,G,Government,N,New,P,Persons,0.0,69.0
2019.0,TUR,SVK,Türkiye,Slovakia,G,Government,N,New,P,Persons,0.0,5.0
2019.0,TUR,SVN,Türkiye,Slovenia,G,Government,A,Appeal,P,Persons,0.0,13.0
2019.0,TUR,SVN,Türkiye,Slovenia,G,Government,N,New,P,Persons,0.0,68.0
2019.0,TUR,SVN,Türkiye,Slovenia,G,Government,R,Repeat,P,Persons,0.0,5.0
2019.0,TUR,SWE,Türkiye,Sweden,G,Government,A,Appeal,P,Persons,0.0,281.0
2019.0,TUR,SWE,Türkiye,Sweden,G,Government,N,New,P,Persons,0.0,635.0
2019.0,TUR,SWE,Türkiye,Sweden,G,Government,R,Repeat,P,Persons,0.0,31.0
2019.0,TUR,CHE,Türkiye,Switzerland,G,Government,N,New,P,Persons,0.0,1224.0
2019.0,TUR,CHE,Türkiye,Switzerland,G,Government,R,Repeat,P,Persons,0.0,63.0
2019.0,TUR,TGO,Türkiye,Togo,G,Government,N,New,P,Persons,0.0,13.0
2019.0,TUR,UGA,Türkiye,Uganda,G,Government,N,New,P,Persons,0.0,20.0
2019.0,TUR,UKR,Türkiye,Ukraine,G,Government,N,New,P,Persons,0.0,5.0
2019.0,TUR,URY,Türkiye,Uruguay,G,Government,N,New,P,Persons,0.0,5.0
2019.0,TUR,USA,Türkiye,United States of America,G,Government,A,Appeal,P,Persons,0.0,215.0
2019.0,TUR,USA,Türkiye,United States of America,G,Government,N,New,P,Persons,0.0,242.0
2019.0,TUR,USA,Türkiye,United States of America,G,Government,N,New,C,Cases,0.0,1236.0
2019.0,TUR,ZMB,Türkiye,Zambia,G,Government,N,New,P,Persons,0.0,18.0
2020.0,TUR,DZA,Türkiye,Algeria,U,UNHCR,N,New,P,Persons,0.0,11.0
2020.0,TUR,EGY,Türkiye,Egypt,U,UNHCR,N,New,P,Persons,0.0,17.0
2020.0,TUR,ARM,Türkiye,Armenia,G,Government,N,New,P,Persons,0.0,6.0
2020.0,TUR,AUS,Türkiye,Australia,G,Government,A,Appeal,P,Persons,0.0,48.0
2020.0,TUR,AUS,Türkiye,Australia,G,Government,N,New,P,Persons,0.0,104.0
2020.0,TUR,AUT,Türkiye,Austria,G,Government,N,New,P,Persons,0.0,313.0
2020.0,TUR,BEL,Türkiye,Belgium,G,Government,N,New,P,Persons,0.0,583.0
2020.0,TUR,BEL,Türkiye,Belgium,G,Government,R,Repeat,P,Persons,0.0,88.0
2020.0,TUR,BFA,Türkiye,Burkina Faso,G,Government,N,New,P,Persons,0.0,6.0
2020.0,TUR,BLR,Türkiye,Belarus,G,Government,N,New,P,Persons,0.0,12.0
2020.0,TUR,BRA,Türkiye,Brazil,G,Government,N,New,P,Persons,0.0,27.0
2020.0,TUR,BIH,Türkiye,Bosnia and Herzegovina,G,Government,N,New,P,Persons,0.0,39.0
2020.0,TUR,BGR,Türkiye,Bulgaria,G,Government,NR,New and repeat,P,Persons,0.0,11.0
2020.0,TUR,CAN,Türkiye,Canada,G,Government,R,Repeat,P,Persons,0.0,5.0
2020.0,TUR,CAN,Türkiye,Canada,G,Government,N,New,P,Persons,0.0,312.0
2020.0,TUR,COL,Türkiye,Colombia,G,Government,N,New,P,Persons,0.0,5.0
2020.0,TUR,CYP,Türkiye,Cyprus,G,Government,N,New,P,Persons,0.0,62.0
2020.0,TUR,CZE,Türkiye,Czechia,G,Government,N,New,P,Persons,0.0,27.0
2020.0,TUR,CZE,Türkiye,Czechia,G,Government,R,Repeat,P,Persons,0.0,7.0
2020.0,TUR,DNK,Türkiye,Denmark,G,Government,A,Appeal,P,Persons,0.0,9.0
2020.0,TUR,DNK,Türkiye,Denmark,G,Government,N,New,P,Persons,0.0,35.0
2020.0,TUR,EST,Türkiye,Estonia,G,Government,N,New,P,Persons,0.0,5.0
2020.0,TUR,FIN,Türkiye,Finland,G,Government,N,New,P,Persons,0.0,136.0
2020.0,TUR,FIN,Türkiye,Finland,G,Government,R,Repeat,P,Persons,0.0,16.0
2020.0,TUR,FRA,Türkiye,France,G,Government,A,Appeal,P,Persons,0.0,1251.0
2020.0,TUR,FRA,Türkiye,France,G,Government,N,New,P,Persons,0.0,3113.0
2020.0,TUR,FRA,Türkiye,France,G,Government,A,Appeal,P,Persons,0.0,355.0
2020.0,TUR,FRA,Türkiye,France,G,Government,R,Repeat,P,Persons,0.0,484.0
2020.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,A,Appeal,C,Cases,0.0,87.0
2020.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0.0,794.0
2020.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,R,Repeat,P,Persons,0.0,5.0
2020.0,TUR,GEO,Türkiye,Georgia,G,Government,N,New,P,Persons,0.0,94.0
2020.0,TUR,DEU,Türkiye,Germany,G,Government,N,New,P,Persons,0.0,5778.0
2020.0,TUR,DEU,Türkiye,Germany,G,Government,R,Repeat,P,Persons,0.0,784.0
2020.0,TUR,GHA,Türkiye,Ghana,G,Government,N,New,P,Persons,0.0,6.0
2020.0,TUR,GRC,Türkiye,Greece,G,Government,A,Appeal,P,Persons,0.0,20.0
2020.0,TUR,GRC,Türkiye,Greece,G,Government,N,New,P,Persons,0.0,1591.0
2020.0,TUR,GRC,Türkiye,Greece,G,Government,R,Repeat,P,Persons,0.0,10.0
2020.0,TUR,HRV,Türkiye,Croatia,G,Government,N,New,P,Persons,0.0,75.0
2020.0,TUR,HRV,Türkiye,Croatia,G,Government,A,Appeal,P,Persons,0.0,14.0
2020.0,TUR,ISL,Türkiye,Iceland,G,Government,A,Appeal,P,Persons,0.0,6.0
2020.0,TUR,IDN,Türkiye,Indonesia,U,UNHCR,N,New,P,Persons,0.0,5.0
2020.0,TUR,IRL,Türkiye,Ireland,G,Government,N,New,P,Persons,0.0,8.0
2020.0,TUR,IRQ,Türkiye,Iraq,U,UNHCR,N,New,P,Persons,0.0,120.0
2020.0,TUR,ISR,Türkiye,Israel,G,Government,N,New,P,Persons,0.0,89.0
2020.0,TUR,ITA,Türkiye,Italy,G,Government,A,Appeal,P,Persons,0.0,5.0
2020.0,TUR,ITA,Türkiye,Italy,G,Government,N,New,P,Persons,0.0,221.0
2020.0,TUR,KEN,Türkiye,Kenya,G,Government,N,New,P,Persons,0.0,78.0
2020.0,TUR,KGZ,Türkiye,Kyrgyzstan,G,Government,N,New,P,Persons,0.0,262.0
2020.0,TUR,KOR,Türkiye,Republic of Korea,G,Government,N,New,P,Persons,0.0,171.0
2020.0,TUR,LBR,Türkiye,Liberia,G,Government,N,New,P,Persons,0.0,15.0
2020.0,TUR,LTU,Türkiye,Lithuania,G,Government,N,New,P,Persons,0.0,16.0
2020.0,TUR,LUX,Türkiye,Luxembourg,G,Government,A,Appeal,P,Persons,0.0,6.0
2020.0,TUR,LUX,Türkiye,Luxembourg,G,Government,N,New,P,Persons,0.0,41.0
2020.0,TUR,LVA,Türkiye,Latvia,G,Government,N,New,P,Persons,0.0,5.0
2020.0,TUR,MDG,Türkiye,Madagascar,U,UNHCR,N,New,P,Persons,0.0,5.0
2020.0,TUR,MRT,Türkiye,Mauritania,U,UNHCR,N,New,P,Persons,0.0,8.0
2020.0,TUR,MKD,Türkiye,North Macedonia,G,Government,N,New,P,Persons,0.0,27.0
2020.0,TUR,MDA,Türkiye,Republic of Moldova,G,Government,N,New,P,Persons,0.0,44.0
2020.0,TUR,MDA,Türkiye,Republic of Moldova,G,Government,A,Appeal,P,Persons,0.0,12.0
2020.0,TUR,MEX,Türkiye,Mexico,G,Government,N,New,P,Persons,0.0,6.0
2020.0,TUR,MLI,Türkiye,Mali,G,Government,N,New,P,Persons,0.0,5.0
2020.0,TUR,MNE,Türkiye,Montenegro,G,Government,N,New,P,Persons,0.0,8.0
2020.0,TUR,MAR,Türkiye,Morocco,U,UNHCR,N,New,P,Persons,0.0,13.0
2020.0,TUR,MLT,Türkiye,Malta,G,Government,N,New,P,Persons,0.0,5.0
2020.0,TUR,NLD,Türkiye,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0.0,989.0
2020.0,TUR,NLD,Türkiye,Netherlands (Kingdom of the),G,Government,R,Repeat,P,Persons,0.0,21.0
2020.0,TUR,NOR,Türkiye,Norway,G,Government,A,Appeal,P,Persons,0.0,28.0
2020.0,TUR,NOR,Türkiye,Norway,G,Government,N,New,P,Persons,0.0,83.0
2020.0,TUR,NZL,Türkiye,New Zealand,G,Government,N,New,P,Persons,0.0,8.0
2020.0,TUR,PER,Türkiye,Peru,G,Government,N,New,P,Persons,0.0,5.0
2020.0,TUR,PHL,Türkiye,Philippines,G,Government,N,New,P,Persons,0.0,7.0
2020.0,TUR,POL,Türkiye,Poland,G,Government,A,Appeal,P,Persons,0.0,14.0
2020.0,TUR,POL,Türkiye,Poland,G,Government,N,New,P,Persons,0.0,71.0
2020.0,TUR,PRT,Türkiye,Portugal,G,Government,N,New,P,Persons,0.0,6.0
2020.0,TUR,ROU,Türkiye,Romania,G,Government,N,New,P,Persons,0.0,366.0
2020.0,TUR,ROU,Türkiye,Romania,G,Government,R,Repeat,P,Persons,0.0,5.0
2020.0,TUR,ESP,Türkiye,Spain,G,Government,N,New,P,Persons,0.0,113.0
2020.0,TUR,SRB,Türkiye,Serbia,G,Government,N,New,P,Persons,0.0,33.0
2020.0,TUR,SVK,Türkiye,Slovakia,G,Government,N,New,P,Persons,0.0,18.0
2020.0,TUR,SVN,Türkiye,Slovenia,G,Government,A,Appeal,P,Persons,0.0,7.0
2020.0,TUR,SVN,Türkiye,Slovenia,G,Government,N,New,P,Persons,0.0,55.0
2020.0,TUR,SWE,Türkiye,Sweden,G,Government,A,Appeal,P,Persons,0.0,300.0
2020.0,TUR,SWE,Türkiye,Sweden,G,Government,N,New,P,Persons,0.0,393.0
2020.0,TUR,SWE,Türkiye,Sweden,G,Government,R,Repeat,P,Persons,0.0,19.0
2020.0,TUR,CHE,Türkiye,Switzerland,G,Government,N,New,P,Persons,0.0,1129.0
2020.0,TUR,CHE,Türkiye,Switzerland,G,Government,R,Repeat,P,Persons,0.0,72.0
2020.0,TUR,TGO,Türkiye,Togo,G,Government,A,Appeal,P,Persons,0.0,10.0
2020.0,TUR,TGO,Türkiye,Togo,G,Government,N,New,P,Persons,0.0,8.0
2020.0,TUR,UGA,Türkiye,Uganda,G,Government,N,New,P,Persons,0.0,16.0
2020.0,TUR,UKR,Türkiye,Ukraine,G,Government,N,New,P,Persons,0.0,7.0
2020.0,TUR,USA,Türkiye,United States of America,G,Government,A,Appeal,P,Persons,0.0,117.0
2020.0,TUR,USA,Türkiye,United States of America,G,Government,N,New,P,Persons,0.0,166.0
2020.0,TUR,USA,Türkiye,United States of America,G,Government,N,New,C,Cases,0.0,1035.0
2020.0,TUR,ZMB,Türkiye,Zambia,G,Government,N,New,P,Persons,0.0,27.0
2021.0,TUR,DZA,Türkiye,Algeria,U,UNHCR,N,New,P,Persons,0.0,11.0
2021.0,TUR,AGO,Türkiye,Angola,G,Government,N,New,P,Persons,0.0,6.0
2021.0,TUR,EGY,Türkiye,Egypt,U,UNHCR,N,New,P,Persons,0.0,5.0
2021.0,TUR,ARM,Türkiye,Armenia,G,Government,N,New,P,Persons,0.0,6.0
2021.0,TUR,ARM,Türkiye,Armenia,G,Government,A,Appeal,P,Persons,0.0,7.0
2021.0,TUR,AUS,Türkiye,Australia,G,Government,A,Appeal,P,Persons,0.0,64.0
2021.0,TUR,AUT,Türkiye,Austria,G,Government,N,New,P,Persons,0.0,921.0
2021.0,TUR,BEL,Türkiye,Belgium,G,Government,N,New,P,Persons,0.0,565.0
2021.0,TUR,BEL,Türkiye,Belgium,G,Government,R,Repeat,P,Persons,0.0,95.0
2021.0,TUR,BFA,Türkiye,Burkina Faso,G,Government,N,New,P,Persons,0.0,107.0
2021.0,TUR,BLR,Türkiye,Belarus,G,Government,N,New,P,Persons,0.0,15.0
2021.0,TUR,BRA,Türkiye,Brazil,G,Government,N,New,P,Persons,0.0,12.0
2021.0,TUR,BIH,Türkiye,Bosnia and Herzegovina,G,Government,N,New,P,Persons,0.0,33.0
2021.0,TUR,BIH,Türkiye,Bosnia and Herzegovina,G,Government,J,Judiciary,P,Persons,0.0,6.0
2021.0,TUR,BGR,Türkiye,Bulgaria,G,Government,NR,New and repeat,P,Persons,0.0,24.0
2021.0,TUR,CAN,Türkiye,Canada,G,Government,A,Appeal,P,Persons,0.0,25.0
2021.0,TUR,CAN,Türkiye,Canada,G,Government,R,Repeat,P,Persons,0.0,5.0
2021.0,TUR,CAN,Türkiye,Canada,G,Government,N,New,P,Persons,0.0,842.0
2021.0,TUR,CAF,Türkiye,Central African Republic,G,Government,N,New,P,Persons,0.0,5.0
2021.0,TUR,CRI,Türkiye,Costa Rica,G,Government,N,New,P,Persons,0.0,5.0
2021.0,TUR,CYP,Türkiye,Cyprus,G,Government,N,New,P,Persons,0.0,54.0
2021.0,TUR,CYP,Türkiye,Cyprus,G,Government,A,Appeal,P,Persons,0.0,5.0
2021.0,TUR,CZE,Türkiye,Czechia,G,Government,N,New,P,Persons,0.0,37.0
2021.0,TUR,CZE,Türkiye,Czechia,G,Government,R,Repeat,P,Persons,0.0,13.0
2021.0,TUR,DNK,Türkiye,Denmark,G,Government,A,Appeal,P,Persons,0.0,16.0
2021.0,TUR,DNK,Türkiye,Denmark,G,Government,N,New,P,Persons,0.0,36.0
2021.0,TUR,EST,Türkiye,Estonia,G,Government,N,New,P,Persons,0.0,8.0
2021.0,TUR,FIN,Türkiye,Finland,G,Government,N,New,P,Persons,0.0,126.0
2021.0,TUR,FIN,Türkiye,Finland,G,Government,R,Repeat,P,Persons,0.0,16.0
2021.0,TUR,FRA,Türkiye,France,G,Government,A,Appeal,P,Persons,0.0,3918.0
2021.0,TUR,FRA,Türkiye,France,G,Government,N,New,P,Persons,0.0,4524.0
2021.0,TUR,FRA,Türkiye,France,G,Government,A,Appeal,P,Persons,0.0,552.0
2021.0,TUR,FRA,Türkiye,France,G,Government,R,Repeat,P,Persons,0.0,724.0
2021.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,A,Appeal,C,Cases,0.0,90.0
2021.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0.0,748.0
2021.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,R,Repeat,P,Persons,0.0,5.0
2021.0,TUR,GEO,Türkiye,Georgia,G,Government,N,New,P,Persons,0.0,137.0
2021.0,TUR,DEU,Türkiye,Germany,G,Government,N,New,P,Persons,0.0,7067.0
2021.0,TUR,DEU,Türkiye,Germany,G,Government,J,Judiciary,P,Persons,0.0,3798.0
2021.0,TUR,DEU,Türkiye,Germany,G,Government,R,Repeat,P,Persons,0.0,806.0
2021.0,TUR,GHA,Türkiye,Ghana,G,Government,N,New,P,Persons,0.0,9.0
2021.0,TUR,GRC,Türkiye,Greece,G,Government,A,Appeal,P,Persons,0.0,79.0
2021.0,TUR,GRC,Türkiye,Greece,G,Government,N,New,P,Persons,0.0,1910.0
2021.0,TUR,GRC,Türkiye,Greece,G,Government,R,Repeat,P,Persons,0.0,13.0
2021.0,TUR,HRV,Türkiye,Croatia,G,Government,N,New,P,Persons,0.0,83.0
2021.0,TUR,HRV,Türkiye,Croatia,G,Government,A,Appeal,P,Persons,0.0,5.0
2021.0,TUR,IND,Türkiye,India,U,UNHCR,N,New,P,Persons,0.0,5.0
2021.0,TUR,IRL,Türkiye,Ireland,G,Government,N,New,P,Persons,0.0,15.0
2021.0,TUR,ISR,Türkiye,Israel,G,Government,N,New,P,Persons,0.0,128.0
2021.0,TUR,ITA,Türkiye,Italy,G,Government,A,Appeal,P,Persons,0.0,11.0
2021.0,TUR,ITA,Türkiye,Italy,G,Government,N,New,P,Persons,0.0,349.0
2021.0,TUR,KEN,Türkiye,Kenya,G,Government,N,New,P,Persons,0.0,42.0
2021.0,TUR,KGZ,Türkiye,Kyrgyzstan,G,Government,N,New,P,Persons,0.0,295.0
2021.0,TUR,KOR,Türkiye,Republic of Korea,G,Government,N,New,P,Persons,0.0,16.0
2021.0,TUR,LTU,Türkiye,Lithuania,G,Government,N,New,P,Persons,0.0,16.0
2021.0,TUR,LUX,Türkiye,Luxembourg,G,Government,N,New,P,Persons,0.0,25.0
2021.0,TUR,LVA,Türkiye,Latvia,G,Government,N,New,P,Persons,0.0,5.0
2021.0,TUR,MKD,Türkiye,North Macedonia,G,Government,N,New,P,Persons,0.0,9.0
2021.0,TUR,MDA,Türkiye,Republic of Moldova,G,Government,N,New,P,Persons,0.0,18.0
2021.0,TUR,MDA,Türkiye,Republic of Moldova,G,Government,A,Appeal,P,Persons,0.0,7.0
2021.0,TUR,MLI,Türkiye,Mali,G,Government,N,New,P,Persons,0.0,8.0
2021.0,TUR,MWI,Türkiye,Malawi,G,Government,N,New,P,Persons,0.0,11.0
2021.0,TUR,MAR,Türkiye,Morocco,U,UNHCR,N,New,P,Persons,0.0,8.0
2021.0,TUR,MLT,Türkiye,Malta,G,Government,A,Appeal,P,Persons,0.0,5.0
2021.0,TUR,MLT,Türkiye,Malta,G,Government,N,New,P,Persons,0.0,5.0
2021.0,TUR,NLD,Türkiye,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0.0,2460.0
2021.0,TUR,NLD,Türkiye,Netherlands (Kingdom of the),G,Government,R,Repeat,P,Persons,0.0,21.0
2021.0,TUR,NGA,Türkiye,Nigeria,G,Government,N,New,P,Persons,0.0,221.0
2021.0,TUR,NOR,Türkiye,Norway,G,Government,A,Appeal,P,Persons,0.0,18.0
2021.0,TUR,NOR,Türkiye,Norway,G,Government,N,New,P,Persons,0.0,98.0
2021.0,TUR,PRY,Türkiye,Paraguay,G,Government,N,New,P,Persons,0.0,5.0
2021.0,TUR,PHL,Türkiye,Philippines,G,Government,N,New,P,Persons,0.0,5.0
2021.0,TUR,POL,Türkiye,Poland,G,Government,R,Repeat,P,Persons,0.0,5.0
2021.0,TUR,POL,Türkiye,Poland,G,Government,A,Appeal,P,Persons,0.0,6.0
2021.0,TUR,POL,Türkiye,Poland,G,Government,N,New,P,Persons,0.0,104.0
2021.0,TUR,PRT,Türkiye,Portugal,G,Government,N,New,P,Persons,0.0,25.0
2021.0,TUR,ROU,Türkiye,Romania,G,Government,N,New,P,Persons,0.0,336.0
2021.0,TUR,ESP,Türkiye,Spain,G,Government,N,New,P,Persons,0.0,370.0
2021.0,TUR,SRB,Türkiye,Serbia,G,Government,N,New,P,Persons,0.0,30.0
2021.0,TUR,SVK,Türkiye,Slovakia,G,Government,N,New,P,Persons,0.0,12.0
2021.0,TUR,SVN,Türkiye,Slovenia,G,Government,N,New,P,Persons,0.0,276.0
2021.0,TUR,SVN,Türkiye,Slovenia,G,Government,R,Repeat,P,Persons,0.0,5.0
2021.0,TUR,SWE,Türkiye,Sweden,G,Government,A,Appeal,P,Persons,0.0,192.0
2021.0,TUR,SWE,Türkiye,Sweden,G,Government,N,New,P,Persons,0.0,453.0
2021.0,TUR,SWE,Türkiye,Sweden,G,Government,R,Repeat,P,Persons,0.0,39.0
2021.0,TUR,CHE,Türkiye,Switzerland,G,Government,N,New,P,Persons,0.0,2246.0
